time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
2021-04-16T07:15:00.0000000Z,2021-04-16T07:30:00.0000000Z,2021-04-16T07:23:21.6650000Z,2021-04-16T07:29:42.7720000Z,0.01876,0.0193,0.01865,0.01869,444200.9,49
2021-04-16T07:30:00.0000000Z,2021-04-16T07:45:00.0000000Z,2021-04-16T07:30:29.1470000Z,2021-04-16T07:44:30.8980000Z,0.01878,0.0192,0.01878,0.01881,506332.8,95
2021-04-16T07:45:00.0000000Z,2021-04-16T08:00:00.0000000Z,2021-04-16T07:45:23.5870000Z,2021-04-16T07:59:21.7840000Z,0.01882,0.0189,0.01871,0.01881,430478.6,46
2021-04-16T08:00:00.0000000Z,2021-04-16T08:15:00.0000000Z,2021-04-16T08:00:21.9200000Z,2021-04-16T08:12:09.3050000Z,0.01886,0.0193,0.01881,0.01904,660458.5,49
2021-04-16T23:45:00.0000000Z,2021-04-17T00:00:00.0000000Z,2021-04-16T23:45:02.1790000Z,2021-04-16T23:59:47.4530000Z,0.01912,0.0196,0.01892,0.01915,1634647.0,170
2021-04-17T00:00:00.0000000Z,2021-04-17T00:15:00.0000000Z,2021-04-17T00:00:11.4200000Z,2021-04-17T00:14:43.4370000Z,0.01918,0.01946,0.01911,0.01932,872800.9,103
2021-04-17T00:15:00.0000000Z,2021-04-17T00:30:00.0000000Z,2021-04-17T00:15:08.0080000Z,2021-04-17T00:29:46.3000000Z,0.01931,0.01932,0.01881,0.019,2090765.2,117
2021-04-17T00:30:00.0000000Z,2021-04-17T00:45:00.0000000Z,2021-04-17T00:30:04.6960000Z,2021-04-17T00:44:54.6590000Z,0.01913,0.021,0.01912,0.0195,2223763.3,149
2021-04-17T00:45:00.0000000Z,2021-04-17T01:00:00.0000000Z,2021-04-17T00:45:05.1520000Z,2021-04-17T00:59:41.9790000Z,0.01943,0.01979,0.0194,0.01962,1799478.9,71
2021-04-17T01:00:00.0000000Z,2021-04-17T01:15:00.0000000Z,2021-04-17T01:00:00.3480000Z,2021-04-17T01:14:43.4980000Z,0.01966,0.021,0.01966,0.01988,5365886.7,269
2021-04-17T01:15:00.0000000Z,2021-04-17T01:30:00.0000000Z,2021-04-17T01:15:21.0910000Z,2021-04-17T01:29:24.0090000Z,0.02006,0.02008,0.01948,0.01968,1172200.3,94
2021-04-17T01:30:00.0000000Z,2021-04-17T01:45:00.0000000Z,2021-04-17T01:30:15.7540000Z,2021-04-17T01:44:56.7130000Z,0.01978,0.01978,0.01937,0.0196,1623371.9,98
2021-04-17T01:45:00.0000000Z,2021-04-17T02:00:00.0000000Z,2021-04-17T01:45:12.7340000Z,2021-04-17T01:59:46.9860000Z,0.0196,0.01991,0.01943,0.01981,1388236.2,86
2021-04-17T02:00:00.0000000Z,2021-04-17T02:15:00.0000000Z,2021-04-17T02:00:53.5140000Z,2021-04-17T02:14:40.5780000Z,0.01991,0.02,0.0196,0.01971,1825567.5,86
